location,distance(kpc),SMA(au),eccentricity,m1/m_sun,m2/m_sun,SNR(10yr)
ngc6656,3.1,0.4672182,0.78222424,17.170748,13.36061,0.00022369687807675907
ngc7078,10,0.54787084,0.86546015,14.876425,15.743232,0.00030349944538269155
ngc6205,6.8,0.25900024,0.63714212,15.420559,15.72338,0.00022207156404251686
ngc6453,10.5,0.31549956,0.84449946,9.4306942,7.2883948,0.000346835443376598
ngc6453,10.5,0.31549956,0.84449946,9.4306942,7.2883948,0.000346835443376598
ngc6453,10.5,0.31549956,0.84449946,9.4306942,7.2883948,0.000346835443376598
ngc5986,10,0.41617501,0.77585989,23.661433,14.813345,0.00023936331330499724
ngc5272,9.7,1.6175116,0.96291418,17.170748,12.732508,0.00034873172783457757
ngc1851,11.7,0.17587604,0.57404087,12.983103,12.469808,0.00023805019861684662
ngc6388,10.9,0.43471654,0.79731362,18.130252,18.229019,0.0002447368286293579
ngc6388,10.9,0.55217364,0.86645611,14.876425,15.743232,0.00027607331135866015
ngc5986,10,1.6175116,0.96291418,17.170748,12.732508,0.00033826977599954027
ngc6341,8,0.16966544,0.50335294,11.80755,14.001495,0.0002029351014453543
ngc5904,7,0.16819611,0.47700429,13.233085,12.607518,0.00018884400342614882
ngc7089,11.1,0.41243186,0.77400969,23.661433,14.813345,0.00021767356469697079
ngc5272,9.7,0.28319709,0.62282614,13.287535,28.189085,0.00018637736741556476
ngc6139,9.1,0.21547979,0.71238098,7.4806133,11.549954,0.00024597193930847203
pal_8,11.7,1.7411963,0.96919062,13.682204,13.469288,0.00033974197325779956
pal_8,11.7,1.7411963,0.96919062,13.682204,13.469288,0.00033974197325779956
pal_8,11.7,1.7411963,0.96919062,13.682204,13.469288,0.00033974197325779956
pal_8,11.7,1.7411963,0.96919062,13.682204,13.469288,0.00033974197325779956
pal_8,11.7,1.7411963,0.96919062,13.682204,13.469288,0.00033974197325779956
ngc6342,8.6,1.5269102,0.94996013,12.21014,25.721766,0.00026612977086647513
ngc1851,11.7,0.31550044,0.75163856,21.892913,9.0703199,0.0002314805733606637
ngc5824,32.2,0.19588138,0.71542784,13.755997,10.30256,0.00028767802575474597
ngc5824,32.2,0.19588138,0.71542784,13.755997,10.30256,0.00028767802575474597
ngc6325,9,0.42729055,0.86113998,12.122015,8.1089325,0.00025490680460780687
ngc362,8,0.16819611,0.47700429,13.233085,12.607518,0.0001652385029978802
ngc362,8,0.16819611,0.47700429,13.233085,12.607518,0.0001652385029978802
ngc6517,10.1,0.21547979,0.71238098,7.4806133,11.549954,0.00022161828195119777
ngc6626,5.5,0.28298425,0.71589574,10.525567,11.929645,0.00018060138009797763
ngc7078,10,1.0861411,0.90352688,36.76914,15.691612,0.00019245213176271187
ngc7089,11.1,0.28319709,0.62282614,13.287535,28.189085,0.0001628703120658538
ngc6388,10.9,1.5361336,0.95552025,14.627648,18.254996,0.0002441510392320417
Djor2,13.2,0.41243186,0.77400969,23.661433,14.813345,0.00018304367940427094
Djor2,13.2,0.41372415,0.77465187,23.661433,14.813345,0.0001824499637698032
ngc5272,9.7,0.38388397,0.77961767,14.75027,14.868473,0.00017663078500253674
ngc5986,10,0.38388397,0.77961767,14.75027,14.868473,0.00017133186145246065
ngc5286,11.3,0.25279791,0.71269758,12.219805,11.154344,0.00017794067983938958
ngc362,8,0.36220574,0.78181161,12.376685,12.472309,0.00016745702896772335
ngc6341,8,0.36220574,0.78181161,12.376685,12.472309,0.00016745702896772335
ngc6341,8,0.36220574,0.78181161,12.376685,12.472309,0.00016745702896772335
ngc5286,11.3,0.16966544,0.50335294,11.80755,14.001495,0.0001436708682798968
ngc7078,10,0.7851548,0.88832576,17.521699,17.52498,0.00016569718122001759
ngc6266,6.6,0.30207739,0.66124971,14.573491,16.022712,0.0001300342161866699
ngc5024,18.1,0.87811986,0.92869064,14.129869,14.37533,0.00020480136220741416
Djor2,13.2,0.44587558,0.87250019,12.799486,7.329816,0.00019746557605500924
Djor2,13.2,0.44587558,0.87250019,12.799486,7.329816,0.00019746557605500924
ngc7078,10,0.45624787,0.80193545,13.808987,18.151509,0.0001458700370412466
ngc6541,7.2,0.28298425,0.71589574,10.525567,11.929645,0.00013795938757484404
ngc6934,14.4,0.4378366,0.80942806,15.699217,15.73559,0.00014915696655573438
ngc6934,14.4,0.4378366,0.80942806,15.699217,15.73559,0.00014915696655573438
ngc6440,7.5,0.28298425,0.71589574,10.525567,11.929645,0.00013244101207185023
ngc6440,7.5,0.28298425,0.71589574,10.525567,11.929645,0.00013244101207185023
ngc5286,11.3,0.16819611,0.47700429,13.233085,12.607518,0.00011698301097195062
ngc5986,10,0.61395228,0.86514577,17.170748,12.732508,0.0001446414415759874
ngc5986,10,0.61395228,0.86514577,17.170748,12.732508,0.0001446414415759874
ngc7078,10,0.25252395,0.5974558,15.164972,16.633379,0.00011072766763520625
ngc6553,4.1,0.17408804,0.56267535,8.1353533,7.4876934,0.00011415102972629846
ngc6205,6.8,0.56540874,0.83996612,12.765775,15.72338,0.00012555854435387787
ngc6441,9.2,1.3001978,0.93236553,18.15287,17.880498,0.00013692225207406734
ngc104,4.1,0.21286446,0.29295792,18.316075,19.435495,7.015384361655504e-05
ngc6715,25.4,0.57383723,0.8730501,15.331738,17.243892,0.00015039964673112255
ngc6715,25.4,0.58026407,0.87439035,15.331738,17.243892,0.00015024913880811675
ngc6388,10.9,0.25252395,0.5974558,15.164972,16.633379,0.0001015850161790882
ngc6539,7.5,0.54177984,0.83132902,15.012858,13.586685,0.00011429618010157241
ngc5986,10,0.46179028,0.75456675,27.353741,13.36061,9.851503215197917e-05
ngc6356,13.8,0.16819611,0.47700429,13.233085,12.607518,9.579043652051025e-05
ngc6388,10.9,0.29018057,0.60066624,18.659415,18.78171,8.753651556718763e-05
ngc104,4.1,0.25050853,0.45192217,16.353001,16.813279,6.833499532783813e-05
ngc5824,32.2,0.30774759,0.79347985,12.092682,12.67822,0.00013136828897943094
ngc6388,10.9,40.936581,0.99899216,17.682433,15.558146,0.00023800916976124395
Djor2,13.2,0.61395228,0.86514577,17.170748,12.732508,0.00010957684967877833
ngc6864,17.7,0.16966544,0.50335294,11.80755,14.001495,9.172207974931264e-05
ngc6266,6.6,0.77459418,0.85951049,17.521699,17.52498,8.973776431825949e-05
ngc6341,8,0.1962615,0.48663212,13.233085,12.607518,7.798776752147053e-05
ngc362,8,0.1962615,0.48663212,13.233085,12.607518,7.798776752147053e-05
ngc104,4.1,0.54992103,0.75769121,17.11813,18.521494,7.3452597045504e-05
ngc6715,25.4,0.54787084,0.86546015,14.876425,15.743232,0.00011948797062310692
ngc1851,11.7,0.38148928,0.81083322,9.9961517,11.522331,0.00010446484032236369
ngc5024,18.1,0.36582394,0.71214547,13.492775,26.652668,8.589384378179827e-05
ngc6388,10.9,0.52995907,0.79481426,19.300925,17.650422,8.371849807609418e-05
ngc104,4.1,0.74160347,0.82309772,18.235631,18.45329,7.086054987210122e-05
ngc5024,18.1,1.2785534,0.95675501,10.219846,13.133387,0.0001384194680242549
ngc5024,18.1,1.2897597,0.95712503,10.219846,13.133387,0.0001376852334360341
ngc5024,18.1,1.2950869,0.95729872,10.219846,13.133387,0.00013720195215322496
ngc5024,18.1,1.2950869,0.95729872,10.219846,13.133387,0.00013720195215322496
ngc2808,8.9,0.46014698,0.76629318,14.299421,18.693321,7.907393993049991e-05
ngc6779,9.7,8.7771312,0.99402066,13.755628,14.157936,0.00015064328717188678
ngc6779,9.7,8.7771312,0.99402066,13.755628,14.157936,0.00015064328717188678
ngc6779,9.7,8.7771312,0.99402066,13.755628,14.157936,0.00015064328717188678
ngc5272,9.7,0.56665716,0.84029723,12.765775,15.72338,8.750323640427381e-05
ngc5272,9.7,0.56792476,0.84063204,12.765775,15.72338,8.732183599300922e-05
ngc5272,9.7,0.56792476,0.84063204,12.765775,15.72338,8.732183599300922e-05
ngc6266,6.6,2.5714792,0.96454781,18.35448,17.243892,9.39543636582843e-05
pal_6,6.2,0.17408804,0.56267535,8.1353533,7.4876934,7.548697127061674e-05
ngc6171,6,0.44857415,0.74955345,16.60177,13.23256,6.854050072089222e-05
ngc5904,7,0.74496553,0.88778659,12.258291,11.876429,8.347143194038827e-05
ngc7078,10,0.46014698,0.76629318,14.299421,18.693321,7.037580653814492e-05
ngc5272,9.7,0.4672182,0.78222424,17.170748,13.36061,7.149075484927354e-05
ngc6205,6.8,1.0047078,0.91442612,13.477754,12.765775,8.17410731752719e-05
ngc5139,4.9,0.7096993,0.72937387,23.030592,35.530384,4.827176886671593e-05
ngc5986,10,0.46775431,0.78245223,17.170748,13.36061,6.955710749634315e-05
ngc7089,11.1,0.56938213,0.84101524,12.765775,15.72338,7.637476443164395e-05
ngc5824,32.2,0.31550044,0.75163856,21.892913,9.0703199,8.410940087949581e-05
ngc6266,6.6,0.21286446,0.29295792,18.316075,19.435495,4.358041800422359e-05
ngc6266,6.6,0.21293033,0.29306528,18.316075,19.435495,4.3540847552571535e-05
ngc5286,11.3,0.1962615,0.48663212,13.233085,12.607518,5.5212578776262315e-05
ngc6401,7.2,0.44857415,0.74955345,16.60177,13.23256,5.711708393407684e-05
ngc7089,11.1,0.46630494,0.78183477,17.170748,13.36061,6.268533463830853e-05
ngc7089,11.1,0.4672182,0.78222424,17.170748,13.36061,6.247390288630208e-05
ngc7089,11.1,0.46576554,0.78160409,17.170748,13.36061,6.249088563820559e-05
ngc6218,5.4,0.49627404,0.74778666,15.699217,15.73559,5.19184220889006e-05
ngc6218,5.4,0.49627404,0.74778666,15.699217,15.73559,5.19184220889006e-05
ngc6656,3.1,0.23529998,0.33359757,15.420559,15.72338,3.722196850858129e-05
ngc5824,32.2,0.74718235,0.9163883,13.066553,12.699006,9.18691236624849e-05
ngc7078,10,0.36834212,0.68712021,19.16144,13.696489,5.365942423109678e-05
ngc7078,10,0.36889923,0.68752882,19.16144,13.696489,5.356216309453881e-05
ngc6656,3.1,0.52590475,0.68253375,23.661433,14.827699,3.999880181271287e-05
ngc7089,11.1,0.37955313,0.65318666,13.287535,28.189085,4.972294909886196e-05
Djor2,13.2,0.56938213,0.84101524,12.765775,15.72338,6.422423372660968e-05
ngc6539,7.5,0.92624118,0.90121018,13.251486,13.600392,6.343633916836494e-05
ngc6441,9.2,0.27302675,0.58853608,14.299421,14.459922,4.957705986003762e-05
ngc6441,9.2,0.27321188,0.58875977,14.299421,14.459922,4.952849298648495e-05
ngc104,4.1,0.41634189,0.6713607,16.577432,14.295169,4.3121577255271825e-05
ngc6569,8.1,0.44857415,0.74955345,16.60177,13.23256,5.0770741274734964e-05
ngc6569,8.1,0.44857415,0.74955345,16.60177,13.23256,5.0770741274734964e-05
ngc6569,8.1,0.44857415,0.74955345,16.60177,13.23256,5.0770741274734964e-05
ngc7078,10,0.76264796,0.84748019,19.055384,18.163575,5.341549680152921e-05
ngc6266,6.6,0.55022213,0.75781077,17.11813,18.521494,4.5693853340992586e-05
ngc104,4.1,0.67513415,0.7839225,19.077861,16.633379,4.141262358840944e-05
ngc7078,10,0.27302675,0.58853608,14.299421,14.459922,4.561089507123464e-05
ngc6715,25.4,0.78677589,0.88854639,17.521699,17.52498,6.482861804627512e-05
Djor2,13.2,0.46576554,0.78160409,17.170748,13.36061,5.254915383212743e-05
ngc5897,12.4,5.6515912,0.98541707,23.028445,17.776787,7.166261372404043e-05
ngc104,4.1,0.62817306,0.8113598,13.572447,13.345892,4.4516235918377856e-05
ngc6356,13.8,0.1962615,0.48663212,13.233085,12.607518,4.5210300012446685e-05
ngc6266,6.6,0.74160347,0.82309772,18.235631,18.45329,4.4019432496305296e-05
ngc6266,6.6,0.62855058,0.79174469,16.660664,18.753754,4.324793425510274e-05
ngc6388,10.9,0.77958116,0.85809132,17.521699,17.52498,5.0440206179505094e-05
ngc6441,9.2,0.40112381,0.59261026,15.478536,34.201877,3.665634896314294e-05
ngc2419,90.4,0.63925626,0.88650272,21.190868,17.653018,7.419710844431033e-05
ngc5986,10,1.0047078,0.91442612,13.477754,12.765775,5.558392975918489e-05
ngc6760,6.9,0.49627404,0.74778666,15.699217,15.73559,4.063180859131351e-05
ngc5927,7,0.49627404,0.74778666,15.699217,15.73559,4.0051354182866175e-05
ngc5139,4.9,0.76344126,0.80361064,18.491037,19.746684,3.551631575928781e-05
ngc6441,9.2,0.27819882,0.33210207,33.919629,18.454936,2.778270563129611e-05
ngc5286,11.3,0.74496553,0.88778659,12.258291,11.876429,5.17079666887361e-05
ngc7078,10,0.21270229,0.29269354,18.316075,19.435495,2.8827542055590528e-05
ngc6441,9.2,0.27892064,0.32889586,33.919629,18.454936,2.671798488020039e-05
terzan5,4.9,1.7166603,0.96321473,7.7120509,8.0410592,5.639777083196571e-05
terzan5,4.9,1.7166603,0.96321473,7.7120509,8.0410592,5.639777083196571e-05
terzan5,4.9,1.7166603,0.96321473,7.7120509,8.0410592,5.639777083196571e-05
terzan5,4.9,1.7166603,0.96321473,7.7120509,8.0410592,5.639777083196571e-05
terzan5,4.9,1.7166603,0.96321473,7.7120509,8.0410592,5.639777083196571e-05
ngc6402,8.4,0.85535767,0.88554219,13.569756,13.255773,4.300096296983901e-05
ngc2808,8.9,0.37159531,0.66691166,14.876425,15.743232,3.383073406089196e-05
ngc6539,7.5,1.4658257,0.91701033,12.93024,26.342431,3.915213954690587e-05
ngc2808,8.9,0.55022213,0.75781077,17.11813,18.521494,3.388532944388214e-05
ngc6864,17.7,0.1962615,0.48663212,13.233085,12.607518,3.5248708484280464e-05
ngc5139,4.9,6.2091537,0.9822237,20.907181,18.951002,3.9565014231610124e-05
ngc6356,13.8,0.74496553,0.88778659,12.258291,11.876429,4.2340581419037527e-05
ngc6553,4.1,1.9742215,0.96619283,8.0082691,7.4214629,4.348001305216892e-05
ngc1851,11.7,0.72442296,0.87095063,13.217814,12.306877,3.607879299750886e-05
ngc1851,11.7,0.72442296,0.87095063,13.217814,12.306877,3.607879299750886e-05
ngc6656,3.1,0.83244485,0.78669132,23.661433,14.827699,2.263586778225267e-05
ngc2419,90.4,0.79687355,0.86826561,20.557191,37.324913,4.038985249669015e-05
ngc6388,10.9,0.55022213,0.75781077,17.11813,18.521494,2.7667837802802853e-05
ngc6388,10.9,0.54992103,0.75769121,17.11813,18.521494,2.7628958521703338e-05
ngc6266,6.6,0.67537693,0.78399351,19.077861,16.633379,2.5750784643461376e-05
ngc5139,4.9,0.25707879,0.27420253,18.111268,19.453357,1.7896228704622534e-05
ngc5139,4.9,0.2571246,0.27426239,18.111268,19.453357,1.788638808667526e-05
ngc5139,4.9,0.25731592,0.27451238,18.111268,19.453357,1.7845388553739008e-05
ngc5139,4.9,0.25742513,0.27465503,18.111268,19.453357,1.7822050565369332e-05
ngc5139,4.9,0.25768614,0.2749959,18.111268,19.453357,1.776647622577061e-05
ngc6229,28.3,0.61265538,0.80756521,28.193394,15.227818,3.1911511034344866e-05
ngc6229,28.3,0.61265538,0.80756521,28.193394,15.227818,3.1911511034344866e-05
ngc6539,7.5,0.73317421,0.83220776,14.654296,15.839338,2.7989218934048705e-05
ngc6266,6.6,0.62817306,0.8113598,13.572447,13.345892,2.765402534323473e-05
ngc7078,10,0.43103238,0.69949476,13.287782,18.78171,2.538466010873624e-05
ngc5824,32.2,0.38148928,0.81083322,9.9961517,11.522331,3.795772148359177e-05
ngc6266,6.6,0.51381247,0.75329589,13.651348,13.523709,2.3738042762109312e-05
ngc5897,12.4,2.3295069,0.95362869,18.778248,19.414076,3.066213654163862e-05
ngc2419,90.4,0.60576837,0.86607697,17.528453,19.386538,3.798799888183303e-05
ngc5139,4.9,0.56178274,0.69687247,17.688723,17.603327,1.8092114953844413e-05
ngc5139,4.9,0.56172346,0.69684464,17.688723,17.603327,1.808742774681697e-05
ngc6715,25.4,0.46014698,0.76629318,14.299421,18.693321,2.7707010448088552e-05
ngc5139,4.9,0.78354772,0.75220269,21.799685,23.035267,1.8005534556198657e-05
ngc6205,6.8,0.23529998,0.33359757,15.420559,15.72338,1.6968838584794423e-05
ngc6205,6.8,0.23529998,0.33359757,15.420559,15.72338,1.6968838584794423e-05
ngc7078,10,0.35939806,0.61528216,18.163575,14.146424,2.0948253630750998e-05
ngc6254,4.1,1.238445,0.90088905,13.391713,13.537561,2.336285019660594e-05
ngc6254,4.1,1.238445,0.90088905,13.391713,13.537561,2.336285019660594e-05
ngc6254,4.1,1.238445,0.90088905,13.391713,13.537561,2.336285019660594e-05
ngc6254,4.1,1.238445,0.90088905,13.391713,13.537561,2.336285019660594e-05
ngc6723,8.2,3.1914301,0.97479718,12.708916,12.03303,3.2840767650131853e-05
ngc1851,11.7,0.56512747,0.75388846,13.583355,23.320558,2.1259726818708735e-05
ngc6441,9.2,0.41640139,0.67385966,16.577432,14.295169,1.994350208386012e-05
ngc6441,9.2,0.41650131,0.67392671,16.577432,14.295169,1.9937619112924117e-05
ngc6656,3.1,0.43765271,0.52562757,28.189085,11.961724,1.4485939985055519e-05
ngc6388,10.9,0.35939806,0.61528216,18.163575,14.146424,1.921858131261559e-05
ngc6441,9.2,0.41634189,0.6713607,16.577432,14.295169,1.9217224646371132e-05
ngc6254,4.1,0.51550833,0.67549335,15.699217,15.73559,1.5670953981728236e-05
ngc6254,4.1,0.51550833,0.67549335,15.699217,15.73559,1.5670953981728236e-05
ngc2808,8.9,0.67537693,0.78399351,19.077861,16.633379,1.909608748840956e-05
ngc1851,11.7,0.66513293,0.84020684,12.954063,13.301123,2.302612853898031e-05
ngc1851,11.7,0.66513293,0.84020684,12.954063,13.301123,2.302612853898031e-05
ngc2808,8.9,0.67592655,0.78415408,19.077861,16.633379,1.8827643898548004e-05
ngc2808,8.9,0.6757324,0.78409739,19.077861,16.633379,1.881345557515315e-05
ngc104,4.1,0.67666667,0.7575976,13.808987,18.151509,1.58979192122906e-05
pal_6,6.2,1.9742215,0.96619283,8.0082691,7.4214629,2.8752911857079446e-05
ngc6934,14.4,0.49627404,0.74778666,15.699217,15.73559,1.9469408283337724e-05
ngc7006,39.5,3.3181158,0.98102023,12.493703,16.704427,3.693500075628e-05
ngc5139,4.9,0.73978642,0.74793094,19.819382,19.398191,1.3676603830216946e-05
ngc1261,15.2,0.62767342,0.75609274,28.193394,15.227818,1.6882472084533868e-05
ngc6715,25.4,0.27321188,0.58875977,14.299421,14.459922,1.793945415258511e-05
ngc2419,90.4,0.26127487,0.56591768,24.931639,18.233254,1.9773612006781396e-05
ngc6553,4.1,0.84324189,0.89254919,7.6232801,8.0076429,1.956107773757406e-05
ngc6553,4.1,0.84324189,0.89254919,7.6232801,8.0076429,1.956107773757406e-05
ngc6553,4.1,0.84324189,0.89254919,7.6232801,8.0076429,1.956107773757406e-05
ngc5946,11.9,0.33003025,0.75505916,8.175512,7.250701,2.0060869343961653e-05
ngc7089,11.1,0.3214219,0.45603444,13.287535,28.189085,1.2730850233379234e-05
ngc6388,10.9,0.67537693,0.78399351,19.077861,16.633379,1.5592218224481202e-05
ngc6388,10.9,0.67513415,0.7839225,19.077861,16.633379,1.5577225386465937e-05
ngc5272,9.7,0.23529998,0.33359757,15.420559,15.72338,1.1895680657381651e-05
ngc6229,28.3,1.155977,0.92226561,14.741909,14.881346,2.1945675278793326e-05
ngc6656,3.1,2.1203188,0.9421364,11.856525,13.000428,1.593798984047883e-05
ngc5272,9.7,0.52590475,0.68253375,23.661433,14.827699,1.2783122228805146e-05
ngc6218,5.4,0.51550833,0.67549335,15.699217,15.73559,1.1898316912052922e-05
ngc6218,5.4,0.51550833,0.67549335,15.699217,15.73559,1.1898316912052922e-05
ngc6218,5.4,0.51550833,0.67549335,15.699217,15.73559,1.1898316912052922e-05
ngc1851,11.7,0.32642957,0.62853117,12.564578,12.092682,1.4276435570987099e-05
ngc1851,11.7,0.32642957,0.62853117,12.564578,12.092682,1.4276435570987099e-05
ngc5986,10,0.52590475,0.68253375,23.661433,14.827699,1.239962856194099e-05
ngc5986,10,0.52590475,0.68253375,23.661433,14.827699,1.239962856194099e-05
ngc2419,90.4,0.277455,0.63416489,19.453357,16.579751,1.818811010242671e-05
ngc6284,13.8,0.33003025,0.75505916,8.175512,7.250701,1.729886559370606e-05
ngc5139,4.9,0.82745288,0.75239259,16.224062,25.57847,1.0461636123762364e-05
ngc104,4.1,0.46009445,0.41800547,33.919629,18.454936,8.069976832335989e-06
Djor2,13.2,0.3214219,0.45603444,13.287535,28.189085,1.0705487696250719e-05
ngc7089,11.1,0.31041864,0.41360653,27.353741,13.36061,9.933934517167751e-06
ngc6441,9.2,0.81894503,0.82956557,15.044609,16.59853,1.2837218150296465e-05
ngc5024,18.1,1.3696796,0.92496962,16.454392,13.646043,1.6879677024297707e-05
ngc6760,6.9,1.238445,0.90088905,13.391713,13.537561,1.3882273305229617e-05
ngc3201,4.9,1.8740909,0.92948363,13.327209,15.757879,1.333479742932752e-05
ngc5927,7,1.238445,0.90088905,13.391713,13.537561,1.368395511515491e-05
ngc6715,25.4,0.27927196,0.32935323,33.919629,18.454936,9.644929120860111e-06
ngc6266,6.6,0.37954739,0.48561685,18.78171,18.451943,9.028031010206495e-06
IC1276,8.9,1.4241191,0.90852768,15.482986,16.296487,1.3044045872219879e-05
ngc5139,4.9,0.34651274,0.41768389,17.981941,16.595809,8.166565101382881e-06
ngc5139,4.9,0.3465777,0.41775485,17.981941,16.595809,8.163310149749297e-06
ngc6539,7.5,0.40541292,0.62035031,16.740115,12.113751,1.027819879186143e-05
ngc6273,8.3,0.71794681,0.83525709,11.716495,11.959004,1.2649406518704131e-05
ngc6273,8.3,0.71794681,0.83525709,11.716495,11.959004,1.2649406518704131e-05
ngc6760,6.9,0.51550833,0.67549335,15.699217,15.73559,9.311726278997937e-06
ngc6760,6.9,0.51550833,0.67549335,15.699217,15.73559,9.311726278997937e-06
ngc5927,7,0.51550833,0.67549335,15.699217,15.73559,9.178701617869396e-06
ngc6205,6.8,0.53492002,0.73458026,12.799486,12.558685,1.0084804470106809e-05
ngc6144,9.8,1.4241191,0.90852768,15.482986,16.296487,1.1846123292118055e-05
Djor2,13.2,0.2410509,0.34814946,15.420559,15.72338,8.588048834399521e-06
Djor2,13.2,0.2410509,0.34814946,15.420559,15.72338,8.588048834399521e-06
Djor2,13.2,0.52590475,0.68253375,23.661433,14.827699,9.393658001470447e-06
ngc5024,18.1,2.4138191,0.96253354,13.68808,14.004409,1.5510400775781406e-05
pal_6,6.2,0.84324189,0.89254919,7.6232801,8.0076429,1.2935551407105427e-05
pal_6,6.2,0.84324189,0.89254919,7.6232801,8.0076429,1.2935551407105427e-05
ngc6402,8.4,0.40541292,0.62035031,16.740115,12.113751,9.176963207019134e-06
pal_6,6.2,0.58339861,0.83764583,7.5571805,7.5095533,1.1862758513966724e-05
ngc6541,7.2,0.52628996,0.75406618,11.22805,11.259788,9.923482853096937e-06
ngc6541,7.2,0.52628996,0.75406618,11.22805,11.259788,9.923482853096937e-06
ngc6440,7.5,0.52628996,0.75406618,11.22805,11.259788,9.526543538973058e-06
ngc5824,32.2,0.72442296,0.87095063,13.217814,12.306877,1.3109375095368126e-05
ngc5986,10,4.9061758,0.9815947,13.459058,12.725943,1.379240593933712e-05
ngc5024,18.1,0.80349379,0.85021263,16.671852,13.106507,1.0838790200013057e-05
ngc6535,6.6,1.3056876,0.89185509,15.629796,13.550733,9.355470814279342e-06
ngc6535,6.6,1.3056876,0.89185509,15.629796,13.550733,9.355470814279342e-06
ngc6535,6.6,1.3056876,0.89185509,15.629796,13.550733,9.355470814279342e-06
ngc7089,11.1,0.23518957,0.27543741,15.420559,15.72338,6.751588229183015e-06
ngc5897,12.4,4.3455811,0.97281773,18.218818,19.181336,1.1813884901250918e-05
ngc5897,12.4,4.3455811,0.97281773,18.218818,19.181336,1.1813884901250918e-05
ngc6539,7.5,0.71656619,0.81963811,11.716495,11.959004,9.189061247412332e-06
ngc6715,25.4,0.54632645,0.76733177,17.832046,14.4228,9.998866869700922e-06
ngc2808,8.9,0.37966757,0.4875162,18.78171,18.451943,6.810921198591355e-06
ngc2808,8.9,0.37973369,0.48758048,18.78171,18.451943,6.8087869238931006e-06
ngc2808,8.9,0.37988196,0.48772459,18.78171,18.451943,6.80400702131654e-06
ngc2808,8.9,0.38020132,0.48803475,18.78171,18.451943,6.793734566713781e-06
ngc2808,8.9,0.37954739,0.48561685,18.78171,18.451943,6.694944344647511e-06
ngc6229,28.3,0.62767342,0.75609274,28.193394,15.227818,9.067617515368014e-06
ngc7089,11.1,0.72900372,0.75538872,26.285847,14.04078,7.711408460365372e-06
ngc6441,9.2,0.38001313,0.48785203,18.78171,18.451943,6.5780525477185445e-06
ngc6441,9.2,0.38008353,0.48792039,18.78171,18.451943,6.575861376973543e-06
ngc6441,9.2,0.38015593,0.48799068,18.78171,18.451943,6.57360979388245e-06
ngc6441,9.2,0.3802393,0.48807161,18.78171,18.451943,6.571019674289804e-06
ngc6441,9.2,0.38033619,0.48816563,18.78171,18.451943,6.568011698342112e-06
ngc5024,18.1,0.95317045,0.86914736,15.337509,15.78386,9.803652889835532e-06
ngc104,4.1,0.31774822,0.31215981,14.103408,18.521494,5.313010263027141e-06
ngc6273,8.3,0.6589438,0.76496556,14.261394,14.872781,7.5342817399079735e-06
ngc6273,8.3,0.6589438,0.76496556,14.261394,14.872781,7.5342817399079735e-06
ngc5139,4.9,0.87773548,0.74595505,19.312623,21.289212,6.381793547177415e-06
ngc6715,25.4,1.6554023,0.90130243,36.87113,18.840817,8.919841637019218e-06
ngc5634,24.6,1.4094242,0.92719894,14.918501,14.197829,1.1001644210413725e-05
ngc5634,24.6,1.4094242,0.92719894,14.918501,14.197829,1.1001644210413725e-05
ngc5634,24.6,1.4094242,0.92719894,14.918501,14.197829,1.1001644210413725e-05
ngc6273,8.3,0.71656619,0.81963811,11.716495,11.959004,8.303368597059335e-06
ngc5986,10,0.83244485,0.78669132,23.661433,14.827699,7.017119012498328e-06
ngc7078,10,0.37994952,0.48779023,18.78171,18.451943,6.053629778533656e-06
ngc7078,10,0.38008353,0.48792039,18.78171,18.451943,6.049792466815659e-06
ngc7078,10,0.38020132,0.48803475,18.78171,18.451943,6.046423764375267e-06
ngc6139,9.1,0.52628996,0.75406618,11.22805,11.259788,7.851546872779994e-06
ngc5986,10,0.48511708,0.58844169,28.189085,11.961724,6.030812348374668e-06
ngc5986,10,0.48511708,0.58844169,28.189085,11.961724,6.030812348374668e-06
ngc5024,18.1,1.0043022,0.89638623,14.431527,10.219846,9.560032611241663e-06
ngc5139,4.9,0.65839913,0.57604414,24.711682,25.741514,5.554326937048225e-06
ngc6388,10.9,0.37984131,0.48768509,18.78171,18.451943,5.556634965826403e-06
ngc6388,10.9,0.38043858,0.48826496,18.78171,18.451943,5.540962806011616e-06
ngc6539,7.5,3.6652835,0.96635927,15.569586,14.589496,8.506019455946546e-06
ngc6388,10.9,0.37954739,0.48561685,18.78171,18.451943,5.466514189666318e-06
ngc5824,32.2,0.56512747,0.75388846,13.583355,23.320558,7.724807570773048e-06
Djor2,13.2,4.9061758,0.9815947,13.459058,12.725943,1.0448792378285697e-05
ngc6656,3.1,0.5451504,0.63839773,12.799486,12.558685,5.029723898489871e-06
ngc6316,10.9,0.52628996,0.75406618,11.22805,11.259788,6.554961150669537e-06
ngc5139,4.9,0.63671039,0.61497583,19.408355,20.3093,4.8651762669509975e-06
ngc2808,8.9,0.71014573,0.73928922,19.250813,15.527722,5.234236079227929e-06
ngc7078,10,0.71953548,0.74686658,19.250813,15.527722,5.1922375721369165e-06
ngc5272,9.7,0.43765271,0.52562757,28.189085,11.961724,4.629527211718774e-06
ngc7078,10,0.61400574,0.68407923,17.924384,17.61295,4.906651760652142e-06
Djor1,8.8,2.0451788,0.93274856,13.664566,16.528429,6.51961484489321e-06
