f,ASD
8.722618581997900302e-04,4.311424223205256441e-19
8.756168386006917773e-04,4.291489836661729284e-19
8.789847232612322354e-04,4.271653891688310414e-19
8.823655618150587484e-04,4.251915834770683182e-19
8.857594040867254126e-04,4.232275116186991294e-19
8.891663000924263224e-04,4.212731189975934340e-19
8.925863000407330446e-04,4.193283513905160394e-19
8.960194543333341527e-04,4.173931549439972060e-19
8.994658135657774721e-04,4.154674761712334890e-19
9.029254285282199135e-04,4.135512619490156873e-19
9.063983502061664661e-04,4.116444595146942521e-19
9.098846297812346676e-04,4.097470164631611621e-19
9.133843186318946813e-04,4.078588807438765767e-19
9.168974683342409225e-04,4.059800006579074776e-19
9.204241306627376643e-04,4.041103248550113298e-19
9.239643575909957602e-04,4.022498023307319714e-19
9.275182012925282243e-04,4.003983824235374415e-19
9.310857141415242438e-04,3.985560148119751884e-19
9.346669487136195038e-04,3.967226495118602609e-19
9.382619577866717180e-04,3.948982368734874755e-19
9.418707943415377841e-04,3.930827275788722338e-19
9.454935115628539761e-04,3.912760726390171461e-19
9.491301628398242677e-04,3.894782233912025847e-19
9.527808017669971629e-04,3.876891314963099787e-19
9.564454821450690900e-04,3.859087489361596973e-19
9.601242579816628587e-04,3.841370280108875478e-19
9.638171834921370170e-04,3.823739213363330704e-19
9.675243131003751504e-04,3.806193818414637510e-19
9.712457014395922033e-04,3.788733627658174351e-19
9.749814033531389564e-04,3.771358176569709326e-19
9.787314738953097580e-04,3.754067003680334208e-19
9.824959683321550247e-04,3.736859650551621391e-19
9.862749421422928753e-04,3.719735661751038426e-19
9.900684510177339918e-04,3.702694584827555161e-19
9.938765508646894582e-04,3.685735970287566245e-19
9.976992978044103670e-04,3.668859371570918113e-19
1.001536748173999453e-03,3.646480580713425368e-19
1.005388958527255253e-03,3.615931150405909653e-19
1.009255985635495881e-03,3.585637995467962848e-19
1.013137886488399073e-03,3.555598964782255895e-19
1.017034718294842653e-03,3.525811925306057081e-19
1.020946538483746531e-03,3.496274761919296865e-19
1.024873404704919463e-03,3.466985377273888898e-19
1.028815374829908846e-03,3.437941691644327455e-19
1.032772506952853338e-03,3.409141642779542009e-19
1.036744859391338942e-03,3.380583185755998855e-19
1.040732490687258345e-03,3.352264292832037732e-19
1.044735459607673729e-03,3.324182953303435740e-19
1.048753825145684994e-03,3.296337173360170638e-19
1.052787646521294741e-03,3.268724975944432138e-19
1.056836983182284301e-03,3.241344400609782019e-19
1.060901894805089127e-03,3.214193503381520836e-19
1.064982441295677642e-03,3.187270356618228964e-19
1.069078682790435301e-03,3.160573048874467052e-19
1.073190679657049732e-03,3.134099684764638297e-19
1.077318492495400433e-03,3.107848384827997602e-19
1.081462182138452589e-03,3.081817285394784523e-19
1.085621809653153488e-03,3.056004538453492992e-19
1.089797436341331327e-03,3.030408311519264334e-19
1.093989123740599437e-03,3.005026787503371817e-19
1.098196933625265491e-03,2.979858164583798634e-19
1.102420928007237250e-03,2.954900656076946899e-19
1.106661169136939366e-03,2.930152490310376528e-19
1.110917719504230395e-03,2.905611910496639014e-19
1.115190641839323938e-03,2.881277174608169016e-19
1.119479999113712600e-03,2.857146555253228471e-19
1.123785854541095846e-03,2.833218339552902265e-19
1.128108271578312418e-03,2.809490829019108865e-19
1.132447313926274917e-03,2.785962339433662032e-19
1.136803045530908720e-03,2.762631200728332087e-19
1.141175530584094371e-03,2.739495756865925515e-19
1.145564833524612787e-03,2.716554365722367019e-19
1.149971019039098489e-03,2.693805398969750787e-19
1.154394152062987412e-03,2.671247241960420702e-19
1.158834297781477290e-03,2.648878293611986544e-19
1.163291521630488044e-03,2.626696966293320491e-19
1.167765889297625636e-03,2.604701685711515144e-19
1.172257466723150045e-03,2.582890890799793441e-19
1.176766320100947364e-03,2.561263033606356019e-19
1.181292515879505366e-03,2.539816579184170352e-19
1.185836120762892099e-03,2.518550005481683377e-19
1.190397201711740132e-03,2.497461803234454228e-19
1.194975825944232309e-03,2.476550475857699387e-19
1.199572060937091622e-03,2.455814539339747826e-19
1.204185974426579984e-03,2.435252522136367645e-19
1.208817634409490270e-03,2.414862965066028697e-19
1.213467109144152458e-03,2.394644421205999159e-19
1.218134467151438033e-03,2.374595455789346308e-19
1.222819777215770681e-03,2.354714646102787128e-19
1.227523108386139586e-03,2.335000581385408950e-19
1.232244529977117057e-03,2.315451862728236536e-19
1.236984111569879637e-03,2.296067102974651392e-19
1.241741923013234402e-03,2.276844926621637304e-19
1.246518034424647656e-03,2.257783969721867018e-19
1.251312516191278390e-03,2.238882879786610340e-19
1.256125438971014566e-03,2.220140315689461225e-19
1.260956873693519151e-03,2.201554947570853062e-19
1.265806891561268568e-03,2.183125456743424258e-19
1.270675564050605675e-03,2.164850535598138536e-19
1.275562962912793604e-03,2.146728887511203540e-19
1.280469160175071999e-03,2.128759226751787013e-19
1.285394228141718874e-03,2.110940278390497568e-19
1.290338239395115959e-03,2.093270778208637759e-19
1.295301266796818800e-03,2.075749472608221264e-19
1.300283383488630342e-03,2.058375118522749603e-19
1.305284662893678406e-03,2.041146483328736366e-19
1.310305178717498806e-03,2.024062344757975082e-19
1.315345004949119122e-03,2.007121490810555553e-19
1.320404215862155256e-03,1.990322719668583165e-19
1.325482886015897158e-03,1.973664839610674089e-19
1.330581090256413839e-03,1.957146668927120719e-19
1.335698903717654710e-03,1.940767035835796904e-19
1.340836401822556763e-03,1.924524778398764701e-19
1.345993660284156316e-03,1.908418744439583365e-19
1.351170755106704657e-03,1.892447791461314091e-19
1.356367762586788237e-03,1.876610786565213748e-19
1.361584759314452562e-03,1.860906606370116412e-19
1.366821822174332140e-03,1.845334136932487301e-19
1.372079028346782394e-03,1.829892273667153654e-19
1.377356455309017638e-03,1.814579921268702723e-19
1.382654180836251226e-03,1.799395993633544201e-19
1.387972283002847623e-03,1.784339413782607724e-19
1.393310840183464286e-03,1.769409113784732032e-19
1.398669931054212848e-03,1.754604034680657175e-19
1.404049634593816393e-03,1.739923126407681656e-19
1.409450030084774324e-03,1.725365347724939236e-19
1.414871197114530047e-03,1.710929666139316595e-19
1.420313215576643646e-03,1.696615057831987289e-19
1.425776165671970627e-03,1.682420507585562249e-19
1.431260127909842394e-03,1.668345008711860663e-19
1.436765183109253675e-03,1.654387562980281514e-19
1.442291412400052968e-03,1.640547180546782990e-19
1.447838897224137554e-03,1.626822879883458683e-19
1.453407719336658258e-03,1.613213687708693985e-19
1.458997960807216845e-03,1.599718638917940220e-19
1.464609704021080979e-03,1.586336776515038870e-19
1.470243031680395921e-03,1.573067151544143805e-19
1.475898026805405345e-03,1.559908823022205159e-19
1.481574772735672584e-03,1.546860857872031231e-19
1.487273353131310328e-03,1.533922330855907451e-19
1.492993851974213151e-03,1.521092324509773397e-19
1.498736353569295231e-03,1.508369929077958564e-19
1.504500942545732630e-03,1.495754242448463413e-19
1.510287703858210345e-03,1.483244370088787869e-19
1.516096722788173043e-03,1.470839424982300278e-19
1.521928084945088589e-03,1.458538527565126131e-19
1.527781876267699001e-03,1.446340805663605892e-19
1.533658183025294599e-03,1.434245394432236724e-19
1.539557091818983181e-03,1.422251436292162138e-19
1.545478689582965902e-03,1.410358080870172010e-19
1.551423063585819244e-03,1.398564484938214905e-19
1.557390301431781088e-03,1.386869812353420762e-19
1.563380491062040705e-03,1.375273233998632273e-19
1.569393720756036108e-03,1.363773927723428573e-19
1.575430079132754445e-03,1.352371078285652082e-19
1.581489655152037597e-03,1.341063877293427661e-19
1.587572538115892542e-03,1.329851523147665898e-19
1.593678817669812783e-03,1.318733220985045235e-19
1.599808583804091314e-03,1.307708182621493862e-19
1.605961926855151373e-03,1.296775626496127587e-19
1.612138937506877841e-03,1.285934777615666048e-19
1.618339706791952761e-03,1.275184867499318141e-19
1.624564326093196932e-03,1.264525134124131587e-19
1.630812887144916920e-03,1.253954821870801597e-19
1.637085482034257274e-03,1.243473181469933818e-19
1.643382203202557084e-03,1.233079469948763479e-19
1.649703143446712384e-03,1.222772950578321834e-19
1.656048395920543988e-03,1.212552892821045578e-19
1.662418054136168563e-03,1.202418572278831140e-19
1.668812211965383166e-03,1.192369270641514854e-19
1.675230963641039135e-03,1.182404275635810541e-19
1.681674403758437464e-03,1.172522880974651771e-19
1.688142627276720481e-03,1.162724386306974924e-19
1.694635729520272208e-03,1.153008097167920905e-19
1.701153806180122612e-03,1.143373324929456461e-19
1.707696953315358162e-03,1.133819386751412233e-19
1.714265267354537136e-03,1.124345605532932947e-19
1.720858845097111454e-03,1.114951309864333740e-19
1.727477783714851962e-03,1.105635833979367192e-19
1.734122180753281750e-03,1.096398517707887096e-19
1.740792134133111423e-03,1.087238706428916675e-19
1.747487742151689104e-03,1.078155751024098133e-19
1.754209103484438747e-03,1.069149007831559651e-19
1.760956317186321415e-03,1.060217838600145545e-19
1.767729482693292890e-03,1.051361610444045924e-19
1.774528699823769940e-03,1.042579695797803121e-19
1.781354068780100289e-03,1.033871472371700530e-19
1.788205690150040375e-03,1.025236323107524482e-19
1.795083664908237245e-03,1.016673636134699620e-19
1.801988094417716077e-03,1.008182804726795627e-19
1.808919080431375514e-03,9.997632272583962647e-20
1.815876725093485593e-03,9.914143071623363859e-20
1.822861130941192407e-03,9.831354528872977715e-20
1.829872400906035982e-03,9.749260778557533214e-20
1.836910638315456456e-03,9.667856004222869204e-20
1.843975946894323885e-03,9.587134438322423990e-20
1.851068430766465451e-03,9.507090361807320399e-20
1.858188194456199824e-03,9.427718103719879008e-20
1.865335342889877165e-03,9.349012040790571563e-20
1.872509981397426282e-03,9.270966597038341162e-20
1.879712215713905902e-03,9.193576243374330134e-20
1.886942151981063978e-03,9.116835497208907271e-20
1.894199896748901104e-03,9.040738922062038964e-20
1.901485556977241306e-03,8.965281127176923578e-20
1.908799240037305873e-03,8.890456767136916768e-20
1.916141053713304315e-03,8.816260541485573181e-20
1.923511106204010140e-03,8.742687194350099472e-20
1.930909506124363741e-03,8.669731514067780464e-20
1.938336362507071808e-03,8.597388332815643288e-20
1.945791784804212386e-03,8.525652526243253555e-20
1.953275882888850113e-03,8.454519013108559325e-20
1.960788767056653205e-03,8.383982754916863497e-20
1.968330548027521273e-03,8.314038755562778989e-20
1.975901336947214447e-03,8.244682060975261797e-20
1.983501245388994208e-03,8.175907758765584699e-20
1.991130385355265736e-03,8.107710977878321439e-20
1.998788869279225899e-03,8.010995559633432508e-20
2.006476810026530753e-03,7.881891537759037812e-20
2.014194320896944834e-03,7.754960187254089736e-20
2.021941515626019936e-03,7.630165164088580191e-20
2.029718508386768247e-03,7.507470733130812112e-20
2.037525413791345906e-03,7.386841757942393813e-20
2.045362346892741750e-03,7.268243690743897219e-20
2.053229423186472575e-03,7.151642562548318760e-20
2.061126758612286201e-03,7.037004973459496163e-20
2.069054469555868872e-03,6.924298083132755962e-20
2.077012672850560900e-03,6.813489601395030400e-20
2.085001485779079244e-03,6.704547779021764304e-20
2.093021026075243124e-03,6.597441398668060046e-20
2.101071411925716555e-03,6.492139765951252365e-20
2.109152761971740467e-03,6.388612700682758405e-20
2.117265195310885639e-03,6.286830528246279171e-20
2.125408831498809114e-03,6.186764071120103876e-20
2.133583790551014502e-03,6.088384640541136252e-20
2.141790192944620537e-03,5.991664028308149949e-20
2.150028159620137862e-03,5.896574498721977549e-20
2.158297811983249728e-03,5.803088780660376254e-20
2.166599271906602658e-03,5.711180059785232644e-20
2.174932661731601019e-03,5.620821970879941041e-20
2.183298104270212439e-03,5.531988590314734642e-20
2.191695722806771916e-03,5.444654428637890610e-20
2.200125641099811083e-03,5.358794423290481779e-20
2.208587983383866662e-03,5.274383931443022258e-20
2.217082874371321434e-03,5.191398722951446068e-20
2.225610439254238713e-03,5.109814973430802832e-20
2.234170803706208089e-03,5.029609257444507448e-20
2.242764093884197681e-03,4.950758541807264176e-20
2.251390436430412891e-03,4.873240178999749423e-20
2.260049958474162971e-03,4.797031900693164018e-20
2.268742787633734950e-03,4.722111811381818727e-20
2.277469052018273651e-03,4.648458382121946229e-20
2.286228880229669927e-03,4.576050444374947257e-20
2.295022401364454120e-03,4.504867183953336344e-20
2.303849745015707287e-03,4.434888135067560557e-20
2.312711041274957257e-03,4.366093174472274461e-20
2.321606420734105038e-03,4.298462515710030424e-20
2.330536014487347325e-03,4.231976703451025880e-20
2.339499954133108985e-03,4.166616607927191067e-20
2.348498371775980739e-03,4.102363419459071080e-20
2.357531400028668126e-03,4.039198643073898298e-20
2.366599172013943934e-03,3.977104093213395697e-20
2.375701821366611472e-03,3.916061888529745015e-20
2.384839482235473918e-03,3.856054446768284968e-20
2.394012289285311033e-03,3.797064479735478803e-20
2.403220377698859784e-03,3.739074988350744066e-20
2.412463883178819248e-03,3.682069257780620694e-20
2.421742941949833836e-03,3.626030852654183249e-20
2.431057690760511647e-03,3.570943612357995874e-20
2.440408266885435874e-03,3.516791646409531433e-20
2.449794808127189662e-03,3.463559329907636278e-20
2.459217452818386607e-03,3.411231299058793001e-20
2.468676339823707745e-03,3.359792446777916063e-20
2.478171608541950271e-03,3.309227918362420045e-20
2.487703398908080576e-03,3.259523107238364006e-20
2.497271851395296404e-03,3.210663650777473685e-20
2.506877107017098111e-03,3.162635426183846251e-20
2.516519307329364262e-03,3.115424546449216353e-20
2.526198594432445439e-03,3.069017356375574352e-20
2.535915110973247216e-03,3.023400428664175564e-20
2.545669000147338708e-03,2.978560560069645944e-20
2.555460405701063305e-03,2.934484767618250116e-20
2.565289471933655460e-03,2.891160284889219777e-20
2.575156343699367897e-03,2.848574558358105461e-20
2.585061166409605322e-03,2.806715243801133946e-20
2.595004086035069841e-03,2.765570202759558980e-20
2.604985249107908980e-03,2.725127499063051384e-20
2.615004802723878020e-03,2.685375395411123753e-20
2.625062894544505365e-03,2.646302350011680036e-20
2.635159672799268753e-03,2.607897013275730052e-20
2.645295286287787945e-03,2.570148224567334863e-20
2.655469884382002238e-03,2.533045009008002096e-20
2.665683617028383971e-03,2.496576574334462327e-20
2.675936634750143792e-03,2.460732307809117542e-20
2.686229088649449374e-03,2.425501773182240537e-20
2.696561130409653225e-03,2.390874707705101932e-20
2.706932912297527454e-03,2.356841019193213783e-20
2.717344587165507631e-03,2.323390783138878515e-20
2.727796308453945325e-03,2.290514239872255336e-20
2.738288230193370188e-03,2.258201791770165034e-20
2.748820507006758968e-03,2.226444000511880254e-20
2.759393294111812337e-03,2.195231584381153727e-20
2.770006747323252097e-03,2.164555415613708690e-20
2.780661023055103643e-03,2.134406517789579390e-20
2.791356278323008349e-03,2.104776063269463008e-20
2.802092670746537690e-03,2.075655370674464882e-20
2.812870358551516035e-03,2.047035902408544313e-20
2.823689500572349950e-03,2.018909262222990176e-20
2.834550256254372239e-03,1.991267192822249258e-20
2.845452785656189462e-03,1.964101573510494036e-20
2.856397249452041591e-03,1.937404417878264233e-20
2.867383808934169907e-03,1.911167871528581221e-20
2.878412626015194008e-03,1.885384209841912641e-20
2.889483863230494880e-03,1.860045835779395317e-20
2.900597683740622264e-03,1.835145277723683921e-20
2.911754251333681202e-03,1.810675187356948124e-20
2.922953730427758478e-03,1.786628337575309538e-20
2.934196286073340824e-03,1.762997620439263457e-20
2.945482083955749605e-03,1.739776045159482040e-20
2.956811290397581577e-03,1.716956736117479533e-20
2.968184072361159179e-03,1.694532930920592449e-20
2.979600597450992976e-03,1.672497978490749880e-20
2.991061033916250170e-03,1.650845337186529607e-20
3.002565550653234390e-03,1.629568572957975175e-20
3.014114317207875881e-03,1.608661357533681621e-20
3.025707503778224741e-03,1.588117466639662966e-20
3.037345281216975376e-03,1.567930778249473330e-20
3.049027821033961031e-03,1.548095270865201608e-20
3.060755295398697763e-03,1.528605021828731537e-20
3.072527877142916704e-03,1.509454205662912053e-20
3.084345739763111934e-03,1.490637092442123960e-20
3.096209057423097034e-03,1.472148046191804162e-20
3.108118004956570736e-03,1.453981523316480273e-20
3.120072757869695596e-03,1.436132071055865733e-20
3.132073492343683593e-03,1.418594325968585394e-20
3.144120385237391714e-03,1.401363012443097941e-20
3.156213614089929242e-03,1.384432941235386040e-20
3.168353357123271114e-03,1.367799008032995308e-20
3.180539793244897308e-03,1.351456192044982910e-20
3.192773102050408800e-03,1.335399554617420236e-20
3.205053463826189504e-03,1.319624237873958252e-20
3.217381059552058224e-03,1.304125463381110795e-20
3.229756070903935794e-03,1.288898530837833192e-20
3.242178680256524361e-03,1.273938816788989764e-20
3.254649070685992733e-03,1.259241773362333032e-20
3.267167425972675610e-03,1.244802927028583704e-20
3.279733930603782790e-03,1.230617877384234369e-20
3.292348769776116176e-03,1.216682295956687516e-20
3.305012129398800236e-03,1.202991925031343132e-20
3.317724196096018957e-03,1.189542576500258220e-20
3.330485157209777530e-03,1.176330130731986282e-20
3.343295200802646246e-03,1.163350535462261686e-20
3.356154515660542126e-03,1.150599804705101136e-20
3.369063291295510982e-03,1.138074017683987944e-20
3.382021717948516856e-03,1.125769317782768932e-20
3.395029986592249666e-03,1.113681911515883165e-20
3.408088288933935461e-03,1.101808067517575237e-20
3.421196817418165319e-03,1.090144115549722664e-20
3.434355765229728588e-03,1.078686445527924716e-20
3.447565326296462163e-03,1.067431506565492752e-20
3.460825695292106714e-03,1.056375806034993314e-20
3.474137067639173748e-03,1.045515908646993226e-20
3.487499639511838691e-03,1.034848435545641391e-20
3.500913607838809696e-03,1.024370063420789808e-20
3.514379170306247604e-03,1.014077523636242145e-20
3.527896525360671182e-03,1.003967601373849408e-20
3.541465872211884899e-03,9.940371347930842178e-21
3.555087410835914511e-03,9.842830142057697474e-21
3.568761341977952622e-03,9.747021812656332043e-21
3.582487867155318122e-03,9.652916281723511842e-21
3.596267188660425603e-03,9.560483968897707711e-21
3.610099509563767777e-03,9.469695783779744624e-21
3.623985033716906144e-03,9.380523118388875423e-21
3.637923965755473360e-03,9.292937839751006436e-21
3.651916511102203371e-03,9.206912282615975455e-21
3.665962875969935517e-03,9.122419242301110531e-21
3.680063267364670678e-03,9.039431967657616455e-21
3.694217893088614854e-03,8.957924154157199453e-21
3.708426961743244848e-03,8.877869937095809488e-21
3.722690682732380900e-03,8.799243884911740672e-21
3.737009266265273622e-03,8.722020992615184334e-21
3.751382923359700486e-03,8.646176675326538460e-21
3.765811865845077044e-03,8.571686761920689914e-21
3.780296306365578569e-03,8.498527488774648384e-21
3.794836458383272094e-03,8.426675493615898941e-21
3.809432536181265802e-03,8.356107809468906307e-21
3.824084754866859288e-03,8.286801858697334828e-21
3.838793330374731545e-03,8.218735447139360086e-21
3.853558479470099891e-03,8.151886758334025826e-21
3.868380419751928784e-03,8.086234347835928861e-21
3.883259369656133411e-03,8.021757137616241294e-21
3.898195548458799342e-03,7.958434410547752952e-21
3.913189176279413886e-03,7.896245804971827524e-21
3.928240474084108286e-03,7.835171309345194518e-21
3.943349663688918566e-03,7.775191256964512674e-21
3.958516967763048983e-03,7.716286320766851128e-21
3.973742609832157588e-03,7.658437508204070618e-21
3.989026814281647869e-03,7.581696610703108150e-21
4.004369806359975130e-03,7.490162481976560069e-21
4.019771812181978030e-03,7.402848481976486451e-21
4.035233058732187565e-03,7.319530393319785905e-21
4.050753773868192437e-03,7.239994477610512119e-21
4.066334186323986195e-03,7.164037185702878233e-21
4.081974525713344751e-03,7.091464858707218749e-21
4.097675022533205612e-03,7.022093421013700071e-21
4.113435908167067945e-03,6.955748066717748398e-21
4.129257414888400438e-03,6.892262940900057870e-21
4.145139775864063909e-03,6.831480817245348697e-21
4.161083225157751267e-03,6.773252773482374923e-21
4.177087997733432666e-03,6.717437866097423259e-21
4.193154329458816283e-03,6.663902805718905967e-21
4.209282457108841184e-03,6.612521634496579204e-21
4.225472618369140697e-03,6.563175406709685983e-21
4.241725051839563033e-03,6.515751873737131101e-21
4.258039997037682371e-03,6.470145174414910177e-21
4.274417694402329881e-03,6.426255531693010295e-21
4.290858385297135168e-03,6.383988956389885345e-21
4.307362312014085919e-03,6.343256958729245638e-21
4.323929717777096234e-03,6.303976268233497418e-21
4.340560846745594031e-03,6.266068562442234994e-21
4.357255944018117132e-03,6.229460204823952572e-21
4.374015255635923215e-03,6.194081992155581049e-21
4.390839028586617128e-03,6.159868911558059772e-21
4.407727510807804214e-03,6.126759907297353378e-21
4.424680951190717616e-03,6.094697657389451136e-21
4.441699599583906304e-03,6.063628359984161974e-21
4.458783706796911814e-03,6.033501529447071178e-21
4.475933524603964951e-03,6.004269802010157277e-21
4.493149305747692890e-03,5.975888750819934442e-21
4.510431303942849697e-03,5.948316710176561394e-21
4.527779773880050325e-03,5.921514608728196544e-21
4.545194971229527155e-03,5.895445811360771110e-21
4.562677152644896948e-03,5.870075969504670413e-21
4.580226575766941678e-03,5.845372879565318697e-21
4.597843499227404970e-03,5.821306349174265808e-21
4.615528182652818036e-03,5.797848070950618235e-21
4.633280886668298716e-03,5.774971503458958673e-21
4.651101872901412110e-03,5.752651759048771255e-21
4.668991403986023393e-03,5.730865498261916087e-21
4.686949743566163652e-03,5.709590830497944432e-21
4.704977156299918264e-03,5.688807220632042823e-21
4.723073907863329160e-03,5.668495401286865000e-21
4.741240264954305755e-03,5.648637290466984131e-21
4.759476495296557572e-03,5.629215914273203430e-21
4.777782867643540730e-03,5.610215334423052784e-21
4.796159651782416593e-03,5.591620580313558060e-21
4.814607118538024276e-03,5.573417585372316110e-21
4.833125539776892202e-03,5.555593127453292744e-21
4.851715188411212347e-03,5.538134773044169229e-21
4.870376338402884753e-03,5.521030825062385382e-21
4.889109264767548153e-03,5.504270274027574098e-21
4.907914243578635760e-03,5.487842752408222576e-21
4.926791551971438851e-03,5.471738491950509668e-21
4.945741468147196382e-03,5.455948283807082013e-21
4.964764271377192402e-03,5.440463441293152187e-21
4.983860242006870819e-03,5.425275765106513527e-21
5.003029661459969246e-03,5.410377510857081981e-21
5.022272812242664988e-03,5.395761358760142020e-21
5.041589977947732309e-03,5.381420385355816043e-21
5.060981443258746534e-03,5.367348037125118126e-21
5.080447493954242180e-03,5.353538105880664185e-21
5.099988416911952621e-03,5.339984705817135038e-21
5.119604500113026334e-03,5.326682252113671102e-21
5.139296032646273500e-03,5.313625440986764689e-21
5.159063304712428223e-03,5.300809231098485625e-21
5.178906607628421151e-03,5.288228826230713908e-21
5.198826233831678988e-03,5.275879659141625521e-21
5.218822476884425743e-03,5.263757376525933976e-21
5.238895631478016068e-03,5.251857825005315533e-21
5.259045993437277272e-03,5.240177038080157848e-21
5.279273859724858270e-03,5.228711223978160019e-21
5.299579528445635783e-03,5.217456754339440750e-21
5.319963298851067626e-03,5.206410153681773780e-21
5.340425471343629264e-03,5.195568089593127429e-21
5.360966347481233886e-03,5.184927363602248095e-21
5.381586229981676767e-03,5.174484902681191022e-21
5.402285422727097844e-03,5.164237751336739502e-21
5.423064230768454702e-03,5.154183064250515504e-21
5.443922960330027649e-03,5.144318099430257688e-21
5.464861918813923060e-03,5.134640211837198325e-21
5.485881414804609675e-03,5.125146847456871301e-21
5.506981758073465315e-03,5.115835537782803381e-21
5.528163259583333995e-03,5.106703894684654949e-21
5.549426231493134222e-03,5.097749605634227873e-21
5.570770987162423048e-03,5.088970429264622382e-21
5.592197841156038192e-03,5.080364191239420523e-21
5.613707109248729753e-03,5.071928780410378427e-21
5.635299108429809266e-03,5.063662145243611279e-21
5.656974156907826519e-03,5.055562290495503679e-21
5.678732574115255907e-03,5.047627274120999259e-21
5.700574680713203606e-03,5.039855204397982645e-21
5.722500798596136425e-03,5.032244237252663808e-21
5.744511250896621943e-03,5.024792573771867144e-21
5.766606361990093792e-03,5.017498457889111655e-21
5.788786457499624748e-03,5.010360174232269890e-21
5.811051864300747528e-03,5.003376046121409535e-21
5.833402910526240027e-03,4.996544433706267949e-21
5.855839925570982540e-03,4.989863732233452360e-21
5.878363240096806316e-03,4.983332370434216082e-21
5.900973186037368132e-03,4.976948809024262148e-21
5.923670096603039607e-03,4.970711539307622402e-21
5.946454306285820814e-03,4.964619081877200216e-21
5.969326150864266017e-03,4.958669985405126244e-21
5.992285967408437185e-03,4.952862825516476090e-21
6.015334094284867025e-03,4.947196203740429175e-21
6.038470871161547189e-03,4.941668746533301657e-21
6.061696639012928607e-03,4.936279104368306039e-21
6.085011740124970404e-03,4.931025950887236212e-21
6.108416518100147179e-03,4.925907982109638487e-21
6.131911317862539547e-03,4.920923915695280484e-21
6.155496485662905609e-03,4.916072490256107396e-21
6.179172369083792311e-03,4.911352464714061708e-21
6.202939317044649410e-03,4.906762617701474258e-21
6.226797679806977265e-03,4.902301747000884182e-21
6.250747808979486772e-03,4.897968669021450791e-21
6.274790057523280985e-03,4.893762218309252775e-21
6.298924779757057550e-03,4.889681247089007161e-21
6.323152331362327620e-03,4.885724624834886352e-21
6.347473069388657324e-03,4.881891237868305714e-21
6.371887352258949130e-03,4.878179988980659481e-21
6.396395539774688520e-03,4.874589797079197158e-21
6.420997993121273055e-03,4.871119596854278494e-21
6.445695074873324971e-03,4.867768338466449742e-21
6.470487149000038463e-03,4.864534987251827535e-21
6.495374580870543445e-03,4.861418523444448998e-21
6.520357737259287537e-03,4.858417941914290362e-21
6.545436986351442325e-03,4.855532251919772924e-21
6.570612697748331316e-03,4.852760476873677547e-21
6.595885242472874360e-03,4.850101654121427247e-21
6.621254992975058110e-03,4.847554834730809492e-21
6.646722323137413402e-03,4.845119083292258019e-21
6.672287608280559439e-03,4.842793477728883923e-21
6.697951225168688114e-03,4.840577109115514222e-21
6.723713552015146352e-03,4.838469081506022462e-21
6.749574968488004575e-03,4.836468511768324663e-21
6.775535855715649446e-03,4.834574529426449308e-21
6.801596596292399169e-03,4.832786276509102820e-21
6.827757574284148284e-03,4.831102907404245307e-21
6.854019175234021127e-03,4.829523588719202590e-21
6.880381786168058254e-03,4.828047499145861642e-21
6.906845795600915876e-03,4.826673829330561232e-21
6.933411593541595648e-03,4.825401781748295595e-21
6.960079571499183139e-03,4.824230570580903881e-21
6.986850122488647875e-03,4.823159421598900806e-21
7.013723641036588748e-03,4.822187572046682204e-21
7.040700523187080895e-03,4.821314270530821841e-21
7.067781166507503508e-03,4.820538776911208974e-21
7.094965970094397993e-03,4.819860362194805487e-21
7.122255334579352150e-03,4.819278308431811925e-21
7.149649662134902571e-03,4.818791908614034075e-21
7.177149356480460457e-03,4.818400466575298086e-21
7.204754822888263452e-03,4.818103296893718557e-21
7.232466468189350031e-03,4.817899724795700704e-21
7.260284700779548635e-03,4.817789086061517892e-21
7.288209930625495422e-03,4.817770726932345632e-21
7.316242569270703204e-03,4.817844004018635470e-21
7.344383029841581798e-03,4.818008284209731696e-21
7.372631727053556398e-03,4.818262944584615023e-21
7.400989077217172071e-03,4.818607372323715307e-21
7.429455498244228601e-03,4.819040964621675949e-21
7.458031409653939625e-03,4.819563128601039884e-21
7.486717232579116928e-03,4.820173281226753339e-21
7.515513389772372939e-03,4.820870849221448988e-21
7.544420305612354466e-03,4.821655268981454341e-21
7.573438406109996371e-03,4.822525986493472706e-21
7.602568118914796932e-03,4.823482457251878792e-21
7.631809873321118362e-03,4.824524146176624439e-21
7.661164100274536759e-03,4.825650527531688274e-21
7.690631232378153902e-03,4.826861084844044470e-21
7.720211703898998377e-03,4.828155310823139306e-21
7.749905950774422375e-03,4.829532707280826657e-21
7.779714410618520162e-03,4.830992785051763133e-21
7.809637522728583858e-03,4.832535063914229795e-21
7.839675728091572218e-03,4.834159072511366879e-21
7.869829469390616714e-03,4.835864348272812531e-21
7.900099191011531949e-03,4.837650437336725957e-21
7.930485339049385060e-03,4.839516894472199536e-21
7.960988361315046030e-03,4.841463283002022254e-21
7.991608707341802190e-03,4.843489174725826826e-21
8.022346828391998738e-03,4.845594149843579873e-21
8.053203177463648041e-03,4.847777796879429446e-21
8.084178209297137804e-03,4.850039712605910655e-21
8.115272380381921905e-03,4.852379501968492100e-21
8.146486148963249380e-03,4.854796778010466857e-21
